Tejas Document Number,Document Date,Annexure Number,Annexure Date,Serial Number,Item Description,Quantity,Carried Forward Balance,Balance From Previous Annexure,Job Worker DC Number,Date,Item Description,Board Quantity,Nature of Process Done,Per Board,Consumption,Total Consumption,Balance,Balance C/F to Annexure,Returned,Scrap
2014259609,2/16/2015,1639,2/16/2015,1,998-CPC000092-M,103,0,1340,248,07-Mar-15,115-PCA000037-E,1,ASSEMBLY,1,1,103,0,1938,0,0
,,,,,,,,,263,13-Mar-15,115-PCA000037-E,5,ASSEMBLY,1,5,,,,,
,,,,,,,,,260,13-Mar-15,115-PCA000039-E,1,ASSEMBLY,1,1,,,,,
,,,,,,,,,262,13-Mar-15,115-PCA000084-E,3,ASSEMBLY,1,3,,,,,
,,,,,,,,,267,14-Mar-15,115-PCA000037-E,4,ASSEMBLY,1,4,,,,,
,,,,,,,,,268,14-Mar-15,115-PCA000084-E,5,ASSEMBLY,1,5,,,,,
,,,,,,,,,270,14-Mar-15,115-PCA000084-E,3,ASSEMBLY,1,3,,,,,
,,,,,,,,,279,17-Mar-15,115-PCA000037-E,3,ASSEMBLY,1,3,,,,,
,,,,,,,,,280,17-Mar-15,115-PCA000037-E,1,ASSEMBLY,1,1,,,,,
,,,,,,,,,283,18-Mar-15,115-PCA000037-E,1,ASSEMBLY,1,1,,,,,
,,,,,,,,,285,18-Mar-15,115-PCA000084-E,2,ASSEMBLY,1,2,,,,,
,,,,,,,,,295,19-Mar-15,115-PCA000037-E,1,ASSEMBLY,1,1,,,,,
,,,,,,,,,294,19-Mar-15,115-PCA000084-E,1,ASSEMBLY,1,1,,,,,
,,,,,,,,,307,25-Mar-15,115-PCA000084-E,1,ASSEMBLY,1,1,,,,,
,,,,,,,,,309,26-Mar-15,115-PCA000037-E,11,ASSEMBLY,1,11,,,,,
,,,,,,,,,318,27-Mar-15,115-PCA000084-E,1,ASSEMBLY,1,1,,,,,
,,,,,,,,,326,30-Mar-15,115-PCA000037-E,5,ASSEMBLY,1,5,,,,,
,,,,,,,,,337,30-Mar-15,115-PCA000037-E,15,ASSEMBLY,1,15,,,,,
,,,,,,,,,327,30-Mar-15,115-PCA000039-E,5,ASSEMBLY,1,5,,,,,
,,,,,,,,,339,30-Mar-15,115-PCA000039-E,3,ASSEMBLY,1,3,,,,,
,,,,,,,,,340,30-Mar-15,115-PCA000039-E,16,ASSEMBLY,1,16,,,,,
,,,,,,,,,328,30-Mar-15,115-PCA000084-E,6,ASSEMBLY,1,6,,,,,
,,,,,,,,,341,30-Mar-15,115-PCA000084-E,9,ASSEMBLY,1,9,,,,,
2014259609,2/16/2015,1639,2/16/2015,2,998-CPC000161-M,30,4,1523,345,30-Mar-15,130-PCA000207-E,10,ASSEMBLY,1,10,34,0,,0,0
,,,,,,,,,346,30-Mar-15,130-PCA000207-E,5,ASSEMBLY,1,5,,,,,
,,,,,,,,,42,18-May-15,130-PCA000207-E,2,ASSEMBLY,1,2,,,,,
,,,,,,,,,45,19-May-15,130-PCA000207-E,1,ASSEMBLY,1,1,,,,,
,,,,,,,,,49,22-May-15,130-PCA000207-E,1,ASSEMBLY,1,1,,,,,
,,,,,,,,,196,21-Sep-15,130-PCA000207-E,1,ASSEMBLY,1,1,,,,,
,,,,,,,,,198,25-Sep-15,130-PCA000207-E,1,ASSEMBLY,1,1,,,,,
,,,,,,,,,198,25-Sep-15,130-PCA000207-E,10,ASSEMBLY,1,10,,,,,
,,,,,,,,,245,09-Feb-16,130-PCA000207-E,3,ASSEMBLY,1,3,,,,,
2014259609,2/16/2015,1639,2/16/2015,3,998-CPC000169-M,55,0,1169,249,07-Mar-15,130-PCA000207-E,2,ASSEMBLY,1,2,55,0,,0,0
,,,,,,,,,252,09-Mar-15,130-PCA000207-E,8,ASSEMBLY,1,8,,,,,
