Tejas Document Number,Document Date,Annexure Number,Annexure Date,Serial Number,Item Description,Quantity,Carried Forward Balance,Balance From Previous Annexure,Job Worker DC Number,Date,Item Description,Board Quantity,Nature of Process Done,Per Board,Consumption,Total Consumption,Balance,Balance C/F to Annexure,Returned,Scrap
2014248723,12/17/2014,1240,12/17/2015,1,141-PCC000011-E,1,0,1216,,,,,,,,0,1,1378,0,0
2014248723,12/17/2014,1240,12/17/2015,2,999-AYC000200-E,5490,97,1150,350,30-Mar-15,141-PCA000024-E,15,ASSEMBLY,44,660,4198,1166,1345,0,223
,,,,,,,,,351,30-Mar-15,141-PCA000024-E,20,ASSEMBLY,44,880,,,,,
,,,,,,,,,352,30-Mar-15,141-PCA000024-E,20,ASSEMBLY,44,880,,,,,
,,,,,,,,,368,31-Mar-15,141-PCA000024-E,5,ASSEMBLY,44,220,,,,,
,,,,,,,,,42,18-May-15,130-PCA000207-E,2,ASSEMBLY,82,164,,,,,
,,,,,,,,,45,19-May-15,130-PCA000207-E,1,ASSEMBLY,82,82,,,,,
,,,,,,,,,49,22-May-15,130-PCA000207-E,1,ASSEMBLY,82,82,,,,,
,,,,,,,,,196,21-Sep-15,130-PCA000207-E,1,ASSEMBLY,82,82,,,,,
,,,,,,,,,198,25-Sep-15,130-PCA000207-E,1,ASSEMBLY,82,82,,,,,
,,,,,,,,,198,25-Sep-15,130-PCA000207-E,10,ASSEMBLY,82,820,,,,,
,,,,,,,,,245,09-Feb-16,130-PCA000207-E,3,ASSEMBLY,82,246,,,,,
2014248723,12/17/2014,1240,12/17/2015,3,999-AYC000203-E,500,58,1150,344,30-Mar-15,130-PCA000207-E,6,ASSEMBLY,12,72,528,8,1577,0,22
,,,,,,,,,345,30-Mar-15,130-PCA000207-E,10,ASSEMBLY,12,120,,,,,
,,,,,,,,,346,30-Mar-15,130-PCA000207-E,5,ASSEMBLY,12,60,,,,,
,,,,,,,,,329,30-Mar-15,141-PCA000024-E,4,ASSEMBLY,2,8,,,,,
,,,,,,,,,334,30-Mar-15,141-PCA000024-E,1,ASSEMBLY,2,2,,,,,
,,,,,,,,,336,30-Mar-15,141-PCA000024-E,5,ASSEMBLY,2,10,,,,,
,,,,,,,,,347,30-Mar-15,141-PCA000024-E,10,ASSEMBLY,2,20,,,,,
,,,,,,,,,348,30-Mar-15,141-PCA000024-E,7,ASSEMBLY,2,14,,,,,
,,,,,,,,,349,30-Mar-15,141-PCA000024-E,15,ASSEMBLY,2,30,,,,,
,,,,,,,,,350,30-Mar-15,141-PCA000024-E,15,ASSEMBLY,2,30,,,,,
,,,,,,,,,351,30-Mar-15,141-PCA000024-E,20,ASSEMBLY,2,40,,,,,
,,,,,,,,,352,30-Mar-15,141-PCA000024-E,20,ASSEMBLY,2,40,,,,,
,,,,,,,,,368,31-Mar-15,141-PCA000024-E,5,ASSEMBLY,2,10,,,,,
,,,,,,,,,42,18-May-15,130-PCA000207-E,2,ASSEMBLY,12,24,,,,,
,,,,,,,,,45,19-May-15,130-PCA000207-E,1,ASSEMBLY,12,12,,,,,
,,,,,,,,,49,22-May-15,130-PCA000207-E,1,ASSEMBLY,12,12,,,,,
,,,,,,,,,196,21-Sep-15,130-PCA000207-E,1,ASSEMBLY,12,12,,,,,
,,,,,,,,,198,25-Sep-15,130-PCA000207-E,1,ASSEMBLY,12,12,,,,,
2014248723,12/17/2014,1240,12/17/2015,4,999-AYC000204-E,1060,7,1147,317,27-Mar-15,141-PCA000024-E,1,ASSEMBLY,11,11,942,82,1347,0,43
,,,,,,,,,323,28-Mar-15,141-PCA000024-E,3,ASSEMBLY,11,33,,,,,
,,,,,,,,,328,30-Mar-15,115-PCA000084-E,6,ASSEMBLY,8,48,,,,,
,,,,,,,,,341,30-Mar-15,115-PCA000084-E,9,ASSEMBLY,8,72,,,,,
