Tejas Document Number,Document Date,Annexure Number,Annexure Date,Serial Number,Item Description,Quantity,Carried Forward Balance,Balance From Previous Annexure,Job Worker DC Number,Date,Item Description,Board Quantity,Nature of Process Done,Per Board,Consumption,Total Consumption,Balance,Balance C/F to Annexure,Returned,Scrap
2015203342,4/20/2015,102,4/20/2015,1,999-ABC000002-E,200,1068,1559,,,,,,,,0,189,,1079,0
2015203342,4/20/2015,102,4/20/2015,2,999-ACC000010-E,400,377,1578,,,,,,,,0,777,,0,0
2015203342,4/20/2015,102,4/20/2015,3,999-ACC000046-E,200,201,1577,,,,,,,,0,401,,0,0
2015203342,4/20/2015,102,4/20/2015,4,999-ACC000158-E,200,40,1145,,,,,,,,0,41,,199,0
2015203342,4/20/2015,102,4/20/2015,5,999-ACC316028-E,175,186,1680,,,,,,,,0,75,,286,0
2015203342,4/20/2015,102,4/20/2015,6,999-ACC316255-E,200,108,1145,,,,,,,,0,184,,124,0
2015203342,4/20/2015,102,4/20/2015,7,999-ACC326503-E,200,90,1522,,,,,,,,0,290,,0,0
2015203342,4/20/2015,102,4/20/2015,8,999-AYC000038-E,133,79,1145,,,,,,,,0,212,,0,0
2015203342,4/20/2015,102,4/20/2015,9,999-AYC000050-E,573,245,1550,,,,,,,,0,518,,300,0
2015203342,4/20/2015,102,4/20/2015,10,999-AYC000090-E,250,4484,44,,,,,,,,0,4734,,0,0
2015203342,4/20/2015,102,4/20/2015,11,999-AYC000203-E,160,209,1577,,,,,,,,0,369,,0,0
2015203342,4/20/2015,102,4/20/2015,12,999-AYC000207-E,500,35,1563,,,,,,,,0,35,,500,0
2015203342,4/20/2015,102,4/20/2015,13,999-AYC000258-E,207,70,1577,,,,,,,,0,277,283,0,0
2015203342,4/20/2015,102,4/20/2015,14,999-AYC393501-E,250,109,1597,,,,,,,,0,359,,0,0
2015203342,4/20/2015,102,4/20/2015,15,999-AYC393508-E,200,0,1145,197,25-Sep-15,115-PCA000084-E,17,ASSEMBLY,1,17,21,171,,0,8
,,,,,,,,,230,13-Jan-16,104-PCA000025-E,3,ASSEMBLY,1,3,,,,,
,,,,,,,,,235,19-Jan-16,115-PCA000084-E,1,ASSEMBLY,1,1,,,,,
2015203342,4/20/2015,102,4/20/2015,16,999-AYC393513-E,200,63,1145,,,,,,,,0,68,,195,0
2015203342,4/20/2015,102,4/20/2015,17,999-AYC395004-E,297,108,1145,,,,,,,,0,161,,244,0
2015203342,4/20/2015,102,4/20/2015,18,999-AYC395253-E,200,5,1580,136,09-Jul-15,104-PCA000003-E,4,ASSEMBLY,10,40,151,46,152,0,8
,,,,,,,,,152,20-Jul-15,104-PCA000003-E,5,ASSEMBLY,10,50,,,,,
,,,,,,,,,159,24-Jul-15,115-PCA000084-E,1,ASSEMBLY,1,1,,,,,
,,,,,,,,,171,31-Jul-15,115-PCA000039-E,2,ASSEMBLY,1,2,,,,,
,,,,,,,,,176,05-Aug-15,115-PCA000039-E,5,ASSEMBLY,1,5,,,,,
,,,,,,,,,179,10-Aug-15,115-PCA000039-E,4,ASSEMBLY,1,4,,,,,
,,,,,,,,,191,21-Sep-15,115-PCA000039-E,2,ASSEMBLY,1,2,,,,,
,,,,,,,,,195,21-Sep-15,115-PCA000084-E,1,ASSEMBLY,1,1,,,,,
,,,,,,,,,196,21-Sep-15,130-PCA000207-E,1,ASSEMBLY,1,1,,,,,
,,,,,,,,,192,21-Sep-15,104-PCA000003-E,1,ASSEMBLY,10,10,,,,,
,,,,,,,,,197,25-Sep-15,115-PCA000084-E,17,ASSEMBLY,1,17,,,,,
,,,,,,,,,198,25-Sep-15,130-PCA000207-E,1,ASSEMBLY,1,1,,,,,
,,,,,,,,,198,25-Sep-15,130-PCA000207-E,10,ASSEMBLY,1,10,,,,,
,,,,,,,,,243,19-Jan-16,115-PCA000039-E,3,ASSEMBLY,1,3,,,,,
,,,,,,,,,235,19-Jan-16,115-PCA000084-E,1,ASSEMBLY,1,1,,,,,
,,,,,,,,,240,19-Jan-16,141-PCA000002-E,3,ASSEMBLY,1,3,,,,,
2015203342,4/20/2015,102,4/20/2015,19,999-AYC395256-E,540,4221,1577,,,,,,,,0,4761,,0,0
2015203342,4/20/2015,102,4/20/2015,20,999-AYC395265-E,200,118,1563,,,,,,,,0,318,,0,0
2015203342,4/20/2015,102,4/20/2015,21,999-AYC395272-E,180,108,1145,,,,,,,,0,163,,125,0
2015203342,4/20/2015,102,4/20/2015,22,999-AYC395516-E,153,3,1144,,,,,,,,0,156,,0,0
2015203342,4/20/2015,102,4/20/2015,23,999-BEC000166-E,40,24,1523,,,,,,,,0,64,,0,0
2015203342,4/20/2015,102,4/20/2015,24,999-BPC000019-E,100,364,1162,,,,,,,,0,16,,448,0
2015203342,4/20/2015,102,4/20/2015,25,999-BRC000016-E,45,54,1751,,,,,,,,0,3,,96,0
2015203342,4/20/2015,102,4/20/2015,26,999-CFC000045-M,1,0,1907,,,,,,,,0,1,,0,0
2015203342,4/20/2015,102,4/20/2015,27,999-CLC000167-E,100,65,1145,,,,,,,,0,7,,158,0


,,Total Quantity,18338
,,Total Consumption,172
,,Total Scrap,16
,,Total Returned,3754
,,Total Balance,14396
