Tejas Document Number,Document Date,Annexure Number,Annexure Date,Serial Number,Item Description,Quantity,Carried Forward Balance,Balance From Previous Annexure,Job Worker DC Number,Date,Item Description,Board Quantity,Nature of Process Done,Per Board,Consumption,Total Consumption,Balance,Balance C/F to Annexure,Returned,Scrap
2015209089,5/20/2015,292,5/20/2015,1,130-CDA000058-M,15,1,161,,,,,,,,0,0,,16,0
2015209094,5/20/2015,292,5/20/2015,2,999-ACC000083-E,240,22,33,233,14-Jan-16,130-PCA000205-E,26,ASSEMBLY,1,26,35,0,,0,227
,,,,,,,,,242,19-Jan-16,170-PCA000002-E,2,ASSEMBLY,2,4,,,,,
,,,,,,,,,236,19-Jan-16,170-PCA000003-E,2,ASSEMBLY,1,2,,,,,
,,,,,,,,,241,19-Jan-16,130-PCA000205-E,3,ASSEMBLY,1,3,,,,,
2015209094,5/20/2015,292,5/20/2015,3,999-ACC000095-E,200,38,34,,,,,,,,0,0,,0,238
2015209089,5/20/2015,292,5/20/2015,4,999-ACC000100-E,21040,27918,142,,,,,,,,0,1698,293,47260,0
2015209089,5/20/2015,292,5/20/2015,5,999-ACC000124-E,300,2902,119,,,,,,,,0,0,,3202,0
2015209089,5/20/2015,292,5/20/2015,6,999-ACC000135-E,200,35,1867,228,13-Jan-16,170-PCA000084-E,24,ASSEMBLY,2,48,62,0,,173,0
,,,,,,,,,232,14-Jan-16,170-PCA000084-E,7,ASSEMBLY,2,14,,,,,
2015209089,5/20/2015,292,5/20/2015,7,999-ACC326504-E,200,85,1736,,,,,,,,0,0,,285,0
2015209089,5/20/2015,292,5/20/2015,8,999-ACC757501-E,200,0,30,,,,,,,,0,0,,0,200
2015209094,5/20/2015,292,5/20/2015,9,999-AIC000019-E,100,249,119,,,,,,,,0,0,,0,349
2015209094,5/20/2015,292,5/20/2015,10,999-AIC000080-E,305,2679,157,,,,,,,,0,0,,2948,36
2015209094,5/20/2015,292,5/20/2015,11,999-AIC000128-E,200,37,30,,,,,,,,0,0,,0,237
2015209089,5/20/2015,292,5/20/2015,12,999-AKC000006-E,400,2,136,,,,,,,,0,0,,352,50
2015209094,5/20/2015,292,5/20/2015,13,999-AXC000006-E,200,48,34,228,13-Jan-16,170-PCA000084-E,24,ASSEMBLY,3,72,93,145,,0,10
