Tejas Document Number,Document Date,Annexure Number,Annexure Date,Serial Number,Item Description,Quantity,Carried Forward Balance,Balance From Previous Annexure,Job Worker DC Number,Date,Item Description,Board Quantity,Nature of Process Done,Per Board,Consumption,Total Consumption,Balance,Balance C/F to Annexure,Returned,Scrap
2014247942,12/12/2014,1211,12/12/2015,1,102-CDC000015-M,60,0,,126,31-Dec-14,104-PCA000001-E,47,ASSEMBLY,1,47,60,0,,0,0
,,,,,,,,,126,31-Dec-14,104-PCA000001-E,47,ASSEMBLY,0,0,,,,,
,,,,,,,,,223,26-Feb-15,104-PCA000001-E,13,ASSEMBLY,1,13,,,,,
,,,,,,,,,223,26-Feb-15,104-PCA000001-E,37,ASSEMBLY,0,0,,,,,
,,,,,,,,,223,26-Feb-15,104-PCA000001-E,50,ASSEMBLY,0,0,,,,,
,,,,,,,,,232,02-Mar-15,104-PCA000001-E,60,ASSEMBLY,0,0,,,,,
,,,,,,,,,234,03-Mar-15,104-PCA000001-E,80,ASSEMBLY,0,0,,,,,
,,,,,,,,,237,04-Mar-15,104-PCA000001-E,110,ASSEMBLY,0,0,,,,,
,,,,,,,,,241,05-Mar-15,104-PCA000001-E,117,ASSEMBLY,0,0,,,,,
,,,,,,,,,243,06-Mar-15,104-PCA000001-E,54,ASSEMBLY,0,0,,,,,
,,,,,,,,,254,09-Mar-15,104-PCA000001-E,34,ASSEMBLY,0,0,,,,,
,,,,,,,,,256,12-Mar-15,104-PCA000001-E,67,ASSEMBLY,0,0,,,,,
,,,,,,,,,258,13-Mar-15,104-PCA000001-E,3,ASSEMBLY,0,0,,,,,
,,,,,,,,,306,25-Mar-15,104-PCA000001-E,5,ASSEMBLY,0,0,,,,,
,,,,,,,,,311,26-Mar-15,104-PCA000001-E,5,ASSEMBLY,0,0,,,,,
,,,,,,,,,319,27-Mar-15,104-PCA000001-E,10,ASSEMBLY,0,0,,,,,
,,,,,,,,,321,28-Mar-15,104-PCA000001-E,35,ASSEMBLY,0,0,,,,,
,,,,,,,,,370,31-Mar-15,104-PCA000001-E,3,ASSEMBLY,0,0,,,,,
,,,,,,,,,372,31-Mar-15,104-PCA000001-E,4,ASSEMBLY,0,0,,,,,
,,,,,,,,,3,07-Apr-15,104-PCA000001-E,5,ASSEMBLY,0,0,,,,,
,,,,,,,,,15,17-Apr-15,104-PCA000001-E,3,ASSEMBLY,0,0,,,,,
,,,,,,,,,25,22-Apr-15,104-PCA000001-E,2,ASSEMBLY,0,0,,,,,
,,,,,,,,,30,04-May-15,104-PCA000001-E,1,ASSEMBLY,0,0,,,,,
,,,,,,,,,37,05-May-15,104-PCA000025-E,135,ASSEMBLY,0,0,,,,,
,,,,,,,,,39,13-May-15,104-PCA000025-E,5,ASSEMBLY,0,0,,,,,
,,,,,,,,,56,23-May-15,104-PCA000025-E,9,ASSEMBLY,0,0,,,,,
,,,,,,,,,90,11-Jun-15,104-PCA000001-E,8,ASSEMBLY,0,0,,,,,
,,,,,,,,,161,24-Jul-15,104-PCA000001-E,1,ASSEMBLY,0,0,,,,,
,,,,,,,,,156,24-Jul-15,104-PCA000025-E,2,ASSEMBLY,0,0,,,,,
,,,,,,,,,193,21-Sep-15,104-PCA000025-E,1,ASSEMBLY,0,0,,,,,
,,,,,,,,,231,13-Jan-16,104-PCA000001-E,2,ASSEMBLY,0,0,,,,,
,,,,,,,,,230,13-Jan-16,104-PCA000025-E,3,ASSEMBLY,0,0,,,,,
2014247942,12/12/2014,1211,12/12/2015,2,110-CCA000011-M,35,0,,,,,,,,,0,34,1337,1,0
2014247942,12/12/2014,1211,12/12/2015,3,110-CDA000003-M,19,0,,,,,,,,,0,16,1351,3,0
2014247942,12/12/2014,1211,12/12/2015,4,110-CGC000006-M,40,0,,192,11-Feb-15,115-PCA000007-E,21,ASSEMBLY,1,21,39,1,1351,0,0
