Tejas Document Number,Document Date,Annexure Number,Annexure Date,Serial Number,Item Description,Quantity,Carried Forward Balance,Balance From Previous Annexure,Job Worker DC Number,Date,Item Description,Board Quantity,Nature of Process Done,Per Board,Consumption,Total Consumption,Balance,Balance C/F to Annexure,Returned,Scrap
2015203342,4/20/2015,102,4/20/2015,1,999-ABC000002-E,200,1038,1559,,,,,,,,0,0,,1079,159
2015203342,4/20/2015,102,4/20/2015,2,999-ACC000010-E,400,269,1578,,,,,,,,0,0,,0,669
2015203342,4/20/2015,102,4/20/2015,3,999-ACC000046-E,200,195,1577,,,,,,,,0,0,,0,395
2015203342,4/20/2015,102,4/20/2015,4,999-ACC000158-E,200,40,1145,,,,,,,,0,0,,199,41
2015203342,4/20/2015,102,4/20/2015,5,999-ACC316028-E,175,186,1680,,,,,,,,0,0,,286,75
2015203342,4/20/2015,102,4/20/2015,6,999-ACC316255-E,200,108,1145,,,,,,,,0,0,,124,184
2015203342,4/20/2015,102,4/20/2015,7,999-ACC326503-E,200,132,1522,,,,,,,,0,0,,332,0
2015203342,4/20/2015,102,4/20/2015,8,999-AYC000038-E,133,79,1145,,,,,,,,0,0,,0,212
2015203342,4/20/2015,102,4/20/2015,9,999-AYC000050-E,573,161,1550,,,,,,,,0,0,,300,434
2015203342,4/20/2015,102,4/20/2015,10,999-AYC000090-E,250,4478,44,,,,,,,,0,0,,0,4728
2015203342,4/20/2015,102,4/20/2015,11,999-AYC000203-E,160,209,1577,,,,,,,,0,0,,0,369
2015203342,4/20/2015,102,4/20/2015,12,999-AYC000207-E,500,0,1563,,,,,,,,0,0,,500,0
2015203342,4/20/2015,102,4/20/2015,13,999-AYC000258-E,207,70,1577,,,,,,,,0,277,283,0,0
2015203342,4/20/2015,102,4/20/2015,14,999-AYC393501-E,250,97,1597,,,,,,,,0,0,,0,347
2015203342,4/20/2015,102,4/20/2015,15,999-AYC393508-E,200,0,1145,197,25-Sep-15,115-PCA000084-E,17,ASSEMBLY,1,17,21,0,,0,179
,,,,,,,,,230,13-Jan-16,104-PCA000025-E,3,ASSEMBLY,1,3,,,,,
,,,,,,,,,235,19-Jan-16,115-PCA000084-E,1,ASSEMBLY,1,1,,,,,
2015203342,4/20/2015,102,4/20/2015,16,999-AYC393513-E,200,63,1145,,,,,,,,0,0,,195,68
2015203342,4/20/2015,102,4/20/2015,17,999-AYC395004-E,297,108,1145,,,,,,,,0,0,,244,161
2015203342,4/20/2015,102,4/20/2015,18,999-AYC395253-E,200,13,1580,152,20-Jul-15,104-PCA000003-E,5,ASSEMBLY,10,50,184,29,152,0,0
,,,,,,,,,159,24-Jul-15,115-PCA000084-E,1,ASSEMBLY,1,1,,,,,
,,,,,,,,,171,31-Jul-15,115-PCA000039-E,2,ASSEMBLY,1,2,,,,,
,,,,,,,,,176,05-Aug-15,115-PCA000039-E,5,ASSEMBLY,1,5,,,,,
,,,,,,,,,179,10-Aug-15,115-PCA000039-E,4,ASSEMBLY,1,4,,,,,
,,,,,,,,,191,21-Sep-15,115-PCA000039-E,2,ASSEMBLY,1,2,,,,,
,,,,,,,,,195,21-Sep-15,115-PCA000084-E,1,ASSEMBLY,1,1,,,,,
,,,,,,,,,196,21-Sep-15,130-PCA000207-E,1,ASSEMBLY,1,1,,,,,
,,,,,,,,,192,21-Sep-15,104-PCA000003-E,1,ASSEMBLY,10,10,,,,,
,,,,,,,,,197,25-Sep-15,115-PCA000084-E,17,ASSEMBLY,1,17,,,,,
,,,,,,,,,198,25-Sep-15,130-PCA000207-E,1,ASSEMBLY,1,1,,,,,
,,,,,,,,,198,25-Sep-15,130-PCA000207-E,10,ASSEMBLY,1,10,,,,,
,,,,,,,,,243,19-Jan-16,115-PCA000039-E,3,ASSEMBLY,1,3,,,,,
,,,,,,,,,235,19-Jan-16,115-PCA000084-E,1,ASSEMBLY,1,1,,,,,
,,,,,,,,,240,19-Jan-16,141-PCA000002-E,3,ASSEMBLY,1,3,,,,,
,,,,,,,,,237,19-Jan-16,104-PCA000003-E,7,ASSEMBLY,10,70,,,,,
,,,,,,,,,245,09-Feb-16,130-PCA000207-E,3,ASSEMBLY,1,3,,,,,
2015203342,4/20/2015,102,4/20/2015,19,999-AYC395256-E,540,4449,1577,,,,,,,,0,0,,4989,0
2015203342,4/20/2015,102,4/20/2015,20,999-AYC395265-E,200,1426,1563,,,,,,,,0,0,,1582,44
2015203342,4/20/2015,102,4/20/2015,21,999-AYC395272-E,180,108,1145,,,,,,,,0,0,,125,163
2015203342,4/20/2015,102,4/20/2015,22,999-AYC395516-E,153,3,1144,,,,,,,,0,0,,0,156
2015203342,4/20/2015,102,4/20/2015,23,999-BEC000166-E,40,24,1523,,,,,,,,0,0,,0,64
2015203342,4/20/2015,102,4/20/2015,24,999-BPC000019-E,100,364,1162,,,,,,,,0,0,,448,16
2015203342,4/20/2015,102,4/20/2015,25,999-BRC000016-E,45,54,1751,,,,,,,,0,0,,96,3
2015203342,4/20/2015,102,4/20/2015,26,999-CFC000045-M,1,0,1907,,,,,,,,0,0,,0,1
2015203342,4/20/2015,102,4/20/2015,27,999-CLC000167-E,100,65,1145,,,,,,,,0,0,,158,7


,,Total Quantity,19643
,,Total Consumption,205
,,Total Scrap,8475
,,Total Returned,10657
,,Total Balance,306
